id_fait,annee,code_departement,id_indicateur,nombre_faits,taux_pour_mille,population,nombre_logements
4456,2017,38,13,249,0.198,1258722,646707
4457,2017,39,13,12,0.046,260188,149350
4458,2017,40,13,15,0.037,407444,255992
4459,2017,41,13,19,0.057,331915,183643
4460,2017,42,13,65,0.085,762941,396655
4461,2017,43,13,5,0.022,227283,142989
4462,2017,44,13,199,0.143,1394909,740924
4463,2017,45,13,45,0.066,678105,344708
4464,2017,46,13,4,0.023,173828,118075
4465,2017,47,13,21,0.063,332842,185343
4466,2017,48,13,2,0.026,76601,60898
4467,2017,49,13,44,0.054,813493,394578
4468,2017,50,13,12,0.024,496883,297133
4469,2017,51,13,48,0.084,568895,294041
4470,2017,52,13,9,0.051,175640,100650
4471,2017,53,13,8,0.026,307445,156662
4472,2017,54,13,50,0.068,733481,375755
4473,2017,55,13,6,0.032,187187,99736
4474,2017,56,13,22,0.029,750863,464186
4475,2017,57,13,67,0.064,1043522,514328
4476,2017,58,13,17,0.082,207182,141642
4477,2017,59,13,393,0.151,2604361,1214497
4478,2017,60,13,84,0.102,824503,372778
4479,2017,61,13,9,0.032,283372,164926
4480,2017,62,13,109,0.074,1468018,713245
4481,2017,63,13,63,0.096,653742,386425
4482,2017,64,13,24,0.035,677309,404979
4483,2017,65,13,13,0.057,228530,161703
4484,2017,66,13,60,0.126,474452,349914
4485,2017,67,13,77,0.068,1125559,554075
4486,2017,68,13,49,0.064,764030,376960
4487,2017,69,13,338,0.183,1843319,914980
4488,2017,70,13,6,0.025,236659,127615
4489,2017,71,13,24,0.043,553595,310391
4490,2017,72,13,46,0.081,566506,291039
4491,2017,73,13,44,0.102,431174,345226
4492,2017,74,13,41,0.051,807360,508229
4493,2017,75,13,800,0.366,2187526,1382779
4494,2017,76,13,115,0.092,1254378,640334
4495,2017,77,13,235,0.167,1403997,612076
4496,2017,78,13,144,0.100,1438266,637200
4497,2017,79,13,15,0.040,374351,193971
4498,2017,80,13,43,0.075,572443,299211
4499,2017,81,13,25,0.064,387890,211038
4500,2017,82,13,20,0.077,258349,131300
4501,2017,83,13,124,0.117,1058740,714503
4502,2017,84,13,67,0.120,559479,301947
4503,2017,85,13,24,0.036,675247,421680
4504,2017,86,13,27,0.062,436876,240200
4505,2017,87,13,17,0.045,374426,219980
4506,2017,88,13,26,0.071,367673,213629
4507,2017,89,13,27,0.080,338291,196697
4508,2017,90,13,14,0.098,142622,72211
4509,2017,91,13,210,0.162,1296130,558684
4510,2017,92,13,246,0.153,1609306,796181
4511,2017,93,13,658,0.405,1623111,671680
4512,2017,94,13,320,0.231,1387926,633207
4513,2017,95,13,381,0.310,1228618,504100
4514,2018,01,13,30,0.046,647634,317983
4515,2018,02,13,38,0.071,533316,266641
4516,2018,03,13,13,0.039,337171,208375
4517,2018,04,13,16,0.098,164068,129062
4518,2018,05,13,2,0.014,140698,136581
4519,2018,06,13,100,0.092,1086219,772317
4520,2018,07,13,16,0.049,326606,204906
4521,2018,08,13,14,0.051,271845,143015
4522,2018,09,13,6,0.039,153066,110222
4523,2018,10,13,22,0.071,310020,165502
4524,2018,11,13,27,0.072,372806,263889
4525,2018,12,13,8,0.029,279274,182028
4526,2018,13,13,784,0.385,2034357,1034043
4527,2018,14,13,36,0.052,694056,419714
4528,2018,15,13,2,0.014,144765,101693
4529,2018,16,13,18,0.051,351778,198242
4530,2018,17,13,35,0.054,646932,436869
4531,2018,18,13,14,0.046,303408,179125
4532,2018,19,13,8,0.033,240583,154657
4533,2018,21,13,37,0.069,533220,290523
4534,2018,22,13,20,0.033,599584,369601
4535,2018,23,13,2,0.017,117503,88728
4536,2018,24,13,10,0.024,413418,260245
4537,2018,25,13,66,0.122,541454,282056
4538,2018,26,13,44,0.085,514732,275727
4539,2018,27,13,32,0.053,599962,297286
4540,2018,28,13,22,0.051,431997,216684
4541,2018,29,13,34,0.037,911735,545808
4542,2018,2A,13,14,0.089,157853,120567
4543,2018,2B,13,4,0.022,180701,132077
4544,2018,30,13,56,0.075,745458,428087
4545,2018,31,13,159,0.115,1380672,728249
4546,2018,32,13,5,0.026,191283,111171
4547,2018,33,13,161,0.101,1601845,872327
4548,2018,34,13,216,0.186,1159220,729653
4549,2018,35,13,74,0.069,1069228,554254
4550,2018,36,13,4,0.018,220595,138879
4551,2018,37,13,50,0.082,607760,325172
4552,2018,38,13,183,0.145,1263563,653289
4553,2018,39,13,2,0.008,259746,150169
4554,2018,40,13,7,0.017,410355,259512
4555,2018,41,13,16,0.048,330248,184614
4556,2018,42,13,58,0.076,763441,399134
4557,2018,43,13,5,0.022,227552,143699
4558,2018,44,13,190,0.135,1412502,752968
4559,2018,45,13,47,0.069,678845,347107
4560,2018,46,13,7,0.040,173929,118998
4561,2018,47,13,22,0.066,331970,186511
4562,2018,48,13,1,0.013,76520,61340
4563,2018,49,13,27,0.033,815883,397887
4564,2018,50,13,11,0.022,495983,298631
4565,2018,51,13,42,0.074,567462,295611
4566,2018,52,13,11,0.063,174069,100617
4567,2018,53,13,10,0.033,307084,157552
4568,2018,54,13,36,0.049,733469,378055
4569,2018,55,13,10,0.054,185355,99893
4570,2018,56,13,28,0.037,754867,468872
4571,2018,57,13,62,0.059,1043524,518772
4572,2018,58,13,7,0.034,205828,141623
4573,2018,59,13,378,0.145,2606234,1224589
4574,2018,60,13,108,0.131,827153,376185
4575,2018,61,13,10,0.036,281593,165463
4576,2018,62,13,116,0.079,1466743,717901
4577,2018,63,13,40,0.061,659048,389711
4578,2018,64,13,40,0.059,679810,409790
4579,2018,65,13,13,0.057,229191,162729
4580,2018,66,13,60,0.126,476357,352742
4581,2018,67,13,77,0.068,1133552,561562
4582,2018,68,13,35,0.046,764981,380238
4583,2018,69,13,366,0.197,1859524,926576
4584,2018,70,13,11,0.047,236018,128333
4585,2018,71,13,30,0.054,552185,311499
4586,2018,72,13,68,0.120,565963,292628
4587,2018,73,13,24,0.055,433724,349226
4588,2018,74,13,64,0.078,816699,517217
4589,2018,75,13,759,0.349,2175601,1386846
4590,2018,76,13,121,0.096,1255883,645786
4591,2018,77,13,199,0.141,1412516,619784
4592,2018,78,13,94,0.065,1441398,643946
4593,2018,79,13,11,0.029,374799,195051
4594,2018,80,13,37,0.065,570662,301740
4595,2018,81,13,15,0.039,388596,212905
4596,2018,82,13,12,0.046,259124,132603
4597,2018,83,13,110,0.103,1067697,722128
4598,2018,84,13,37,0.066,559793,305436
4599,2018,85,13,22,0.032,679991,426426
4600,2018,86,13,27,0.062,437586,241951
4601,2018,87,13,24,0.064,373199,220762
4602,2018,88,13,17,0.046,366112,214363
4603,2018,89,13,24,0.071,337504,197683
4604,2018,90,13,8,0.056,141852,72929
4605,2018,91,13,157,0.121,1296641,564587
4606,2018,92,13,185,0.114,1619120,801737
4607,2018,93,13,636,0.390,1632677,679663
4608,2018,94,13,258,0.185,1396913,640016
4609,2018,95,13,230,0.186,1238581,510302
4610,2019,01,13,55,0.084,652432,321432
4611,2019,02,13,39,0.073,531345,266922
4612,2019,03,13,23,0.068,335975,208863
4613,2019,04,13,8,0.049,164308,129690
4614,2019,05,13,3,0.021,141220,137644
4615,2019,06,13,120,0.110,1094283,778291
4616,2019,07,13,10,0.030,328278,206435
4617,2019,08,13,12,0.044,270582,142983
4618,2019,09,13,3,0.020,153287,110526
4619,2019,10,13,22,0.071,310242,166101
4620,2019,11,13,20,0.053,374070,265167
4621,2019,12,13,3,0.011,279595,182769
4622,2019,13,13,724,0.354,2043110,1044973
4623,2019,14,13,38,0.055,694905,422082
4624,2019,15,13,9,0.062,144692,101953
4625,2019,16,13,12,0.034,352015,198920
4626,2019,17,13,39,0.060,651358,440935
4627,2019,18,13,15,0.050,302306,179430
4628,2019,19,13,4,0.017,240073,155041
4629,2019,21,13,49,0.092,534124,292479
4630,2019,22,13,20,0.033,600582,371643
4631,2019,23,13,3,0.026,116617,88646
4632,2019,24,13,18,0.044,413223,261104
4633,2019,25,13,78,0.143,543974,283778
4634,2019,26,13,48,0.093,516762,277777
4635,2019,27,13,47,0.078,599507,298148
4636,2019,28,13,30,0.070,431575,217440
4637,2019,29,13,44,0.048,915090,549039
4638,2019,2A,13,13,0.082,158507,122005
4639,2019,2B,13,11,0.060,181933,133540
4640,2019,30,13,70,0.094,748437,431684
4641,2019,31,13,164,0.117,1400039,740546
4642,2019,32,13,4,0.021,191377,111536
4643,2019,33,13,151,0.093,1623749,886986
4644,2019,34,13,186,0.158,1175623,739737
4645,2019,35,13,72,0.067,1079498,561343
4646,2019,36,13,6,0.027,219316,138826
4647,2019,37,13,51,0.084,610079,328095
4648,2019,38,13,187,0.147,1271166,659031
4649,2019,39,13,8,0.031,259199,150475
4650,2019,40,13,10,0.024,413690,262370
4651,2019,41,13,16,0.049,329470,185077
4652,2019,42,13,45,0.059,765634,401112
4653,2019,43,13,6,0.026,227570,143916
4654,2019,44,13,218,0.153,1429272,764010
4655,2019,45,13,49,0.072,680434,348977
4656,2019,46,13,6,0.034,174094,119499
4657,2019,47,13,14,0.042,331271,187058
4658,2019,48,13,4,0.052,76604,61547
4659,2019,49,13,46,0.056,818273,400508
4660,2019,50,13,12,0.024,495045,299656
4661,2019,51,13,58,0.102,566855,297288
4662,2019,52,13,5,0.029,172512,100382
4663,2019,53,13,5,0.016,307062,158083
4664,2019,54,13,36,0.049,733760,379680
4665,2019,55,13,11,0.060,184083,99834
4666,2019,56,13,29,0.038,759684,472749
4667,2019,57,13,55,0.053,1046543,523268
4668,2019,58,13,15,0.073,204452,141411
4669,2019,59,13,392,0.150,2608346,1232504
4670,2019,60,13,119,0.143,829419,378048
4671,2019,61,13,11,0.039,279942,165100
4672,2019,62,13,100,0.068,1465278,720800
4673,2019,63,13,48,0.072,662152,392038
4674,2019,64,13,24,0.035,682621,413357
4675,2019,65,13,14,0.061,229567,163634
4676,2019,66,13,46,0.096,479979,355661
4677,2019,67,13,68,0.060,1140057,567991
4678,2019,68,13,47,0.061,767086,382805
4679,2019,69,13,353,0.188,1875747,937544
4680,2019,70,13,8,0.034,235313,128450
4681,2019,71,13,22,0.040,551493,311966
4682,2019,72,13,66,0.117,566412,293561
4683,2019,73,13,19,0.044,436434,352254
4684,2019,74,13,39,0.047,826094,525404
4685,2019,75,13,804,0.371,2165423,1389375
4686,2019,76,13,106,0.084,1255633,649681
4687,2019,77,13,170,0.120,1421197,626435
4688,2019,78,13,120,0.083,1448207,649383
4689,2019,79,13,11,0.029,374878,195568
4690,2019,80,13,45,0.079,570559,303449
4691,2019,81,13,18,0.046,389844,214423
4692,2019,82,13,12,0.046,260669,133522
4693,2019,83,13,105,0.098,1076711,729223
4694,2019,84,13,52,0.093,561469,308505
4695,2019,85,13,16,0.023,685442,430815
4696,2019,86,13,23,0.052,438435,242907
4697,2019,87,13,17,0.046,372359,221194
4698,2019,88,13,17,0.047,364499,214287
4699,2019,89,13,25,0.074,335707,197718
4700,2019,90,13,14,0.099,141318,73180
4701,2019,91,13,132,0.101,1301659,570417
4702,2019,92,13,193,0.119,1624357,807711
4703,2019,93,13,514,0.312,1644903,687238
4704,2019,94,13,268,0.190,1407124,647289
4705,2019,95,13,260,0.208,1249674,517063
4706,2020,01,13,46,0.070,657856,325431
4707,2020,02,13,36,0.068,529374,267555
4708,2020,03,13,29,0.086,335628,209251
4709,2020,04,13,6,0.036,165451,130500
4710,2020,05,13,6,0.043,140605,138751
4711,2020,06,13,88,0.080,1097410,783398
4712,2020,07,13,10,0.030,329325,207922
4713,2020,08,13,7,0.026,269701,143402
4714,2020,09,13,3,0.019,153954,110875
4715,2020,10,13,22,0.071,311435,166928
4716,2020,11,13,30,0.080,375217,266877
4717,2020,12,13,4,0.014,279554,183702
4718,2020,13,13,657,0.321,2048070,1055315
4719,2020,14,13,24,0.034,697547,426069
4720,2020,15,13,3,0.021,144379,102234
4721,2020,16,13,14,0.040,351718,199746
4722,2020,17,13,47,0.072,655709,445578
4723,2020,18,13,7,0.023,300933,179389
4724,2020,19,13,9,0.038,239190,155575
4725,2020,21,13,27,0.050,535078,294776
4726,2020,22,13,29,0.048,603640,373909
4727,2020,23,13,0,0.000,115995,88769
4728,2020,24,13,8,0.019,412807,262321
4729,2020,25,13,75,0.138,545209,285770
4730,2020,26,13,40,0.077,517709,279948
4731,2020,27,13,46,0.077,599668,299419
4732,2020,28,13,24,0.056,431443,218433
4733,2020,29,13,53,0.058,917179,552465
4734,2020,2A,13,4,0.025,160814,123650
4735,2020,2B,13,6,0.033,182887,135125
4736,2020,30,13,62,0.083,751457,435785
4737,2020,31,13,167,0.118,1415757,754396
4738,2020,32,13,10,0.052,191819,112134
4739,2020,33,13,230,0.141,1636391,900198
4740,2020,34,13,221,0.186,1188973,750002
4741,2020,35,13,85,0.078,1088855,568308
4742,2020,36,13,5,0.023,218707,138959
4743,2020,37,13,58,0.095,612119,330454
4744,2020,38,13,164,0.128,1277513,665362
4745,2020,39,13,5,0.019,258798,151009
4746,2020,40,13,6,0.014,418122,265930
4747,2020,41,13,19,0.058,329357,185591
4748,2020,42,13,61,0.079,768508,403254
4749,2020,43,13,8,0.035,227489,144442
4750,2020,44,13,198,0.137,1445171,776207
4751,2020,45,13,47,0.069,682304,351028
4752,2020,46,13,4,0.023,174670,120123
4753,2020,47,13,5,0.015,330844,188120
4754,2020,48,13,2,0.026,76633,61734
4755,2020,49,13,39,0.048,820713,403157
4756,2020,50,13,6,0.012,495093,301071
4757,2020,51,13,32,0.056,566659,299421
4758,2020,52,13,2,0.012,171798,100520
4759,2020,53,13,14,0.046,306538,158874
4760,2020,54,13,43,0.059,732590,381849
4761,2020,55,13,9,0.049,183001,100007
4762,2020,56,13,15,0.020,764161,476941
4763,2020,57,13,57,0.054,1049155,527832
4764,2020,58,13,6,0.030,202670,141219
4765,2020,59,13,287,0.110,2607746,1241241
4766,2020,60,13,89,0.107,829699,380003
4767,2020,61,13,5,0.018,278475,164988
4768,2020,62,13,90,0.062,1462167,724156
4769,2020,63,13,27,0.041,661852,394760
4770,2020,64,13,24,0.035,687240,417293
4771,2020,65,13,5,0.022,229788,164545
4772,2020,66,13,62,0.128,482765,359151
4773,2020,67,13,77,0.067,1148073,575001
4774,2020,68,13,33,0.043,767842,386082
4775,2020,69,13,342,0.182,1883437,949531
4776,2020,70,13,10,0.043,234601,128855
4777,2020,71,13,18,0.033,551063,312880
4778,2020,72,13,44,0.078,566993,294778
4779,2020,73,13,20,0.045,439750,355575
4780,2020,74,13,48,0.057,835206,533337
4781,2020,75,13,580,0.270,2145906,1393800
4782,2020,76,13,110,0.088,1254739,653680
4783,2020,77,13,154,0.108,1428636,634163
4784,2020,78,13,124,0.086,1449723,654741
4785,2020,79,13,21,0.056,374481,196421
4786,2020,80,13,39,0.069,568748,305380
4787,2020,81,13,17,0.043,391066,215987
4788,2020,82,13,15,0.057,262316,134694
4789,2020,83,13,100,0.092,1085189,735547
4790,2020,84,13,44,0.078,561941,311098
4791,2020,85,13,15,0.022,692705,435953
4792,2020,86,13,21,0.048,439332,243821
4793,2020,87,13,17,0.046,372123,221779
4794,2020,88,13,14,0.039,362397,214812
4795,2020,89,13,13,0.039,334156,197870
4796,2020,90,13,9,0.064,140120,73384
4797,2020,91,13,150,0.115,1306118,577712
4798,2020,92,13,173,0.106,1626213,815765
4799,2020,93,13,546,0.330,1655422,696152
4800,2020,94,13,266,0.189,1407972,654340
4801,2020,95,13,233,0.186,1251804,523106
4802,2021,01,13,25,0.038,663202,329783
4803,2021,02,13,27,0.051,527468,268381
4804,2021,03,13,17,0.051,334872,209666
4805,2021,04,13,10,0.060,166077,131551
4806,2021,05,13,4,0.028,140976,139877
4807,2021,06,13,126,0.114,1103941,788916
4808,2021,07,13,16,0.048,331415,209963
4809,2021,08,13,8,0.030,268859,143973
4810,2021,09,13,1,0.006,154596,111352
4811,2021,10,13,24,0.077,311329,167657
4812,2021,11,13,23,0.061,376028,268987
4813,2021,12,13,3,0.011,279649,184954
4814,2021,13,13,586,0.285,2056943,1066675
4815,2021,14,13,30,0.043,700633,429997
4816,2021,15,13,1,0.007,144226,102634
4817,2021,16,13,18,0.051,350867,200757
4818,2021,17,13,34,0.051,661404,451118
4819,2021,18,13,7,0.023,299573,179274
4820,2021,19,13,7,0.029,239784,156356
4821,2021,21,13,46,0.086,535503,297329
4822,2021,22,13,18,0.030,605917,376517
4823,2021,23,13,1,0.009,115702,89016
4824,2021,24,13,14,0.034,413730,264136
4825,2021,25,13,61,0.111,547096,288184
4826,2021,26,13,40,0.077,519458,282419
4827,2021,27,13,34,0.057,598934,300922
4828,2021,28,13,15,0.035,431277,219670
4829,2021,29,13,43,0.047,921638,556255
4830,2021,2A,13,8,0.049,162942,124954
4831,2021,2B,13,7,0.038,184655,136722
4832,2021,30,13,54,0.071,756543,441086
4833,2021,31,13,160,0.112,1434367,769604
4834,2021,32,13,5,0.026,192437,112806
4835,2021,33,13,174,0.105,1654970,913452
4836,2021,34,13,154,0.128,1201883,760879
4837,2021,35,13,78,0.071,1098325,575321
4838,2021,36,13,3,0.014,217228,139055
4839,2021,37,13,69,0.113,612160,333159
4840,2021,38,13,167,0.130,1284948,673024
4841,2021,39,13,5,0.019,258555,151865
4842,2021,40,13,5,0.012,422976,270194
4843,2021,41,13,17,0.052,328504,186408
4844,2021,42,13,70,0.091,769029,405452
4845,2021,43,13,6,0.026,227284,145236
4846,2021,44,13,199,0.137,1457806,787187
4847,2021,45,13,50,0.073,684561,353544
4848,2021,46,13,2,0.011,174942,120797
4849,2021,47,13,20,0.060,331229,189189
4850,2021,48,13,0,0.000,76519,62006
4851,2021,49,13,33,0.040,824743,406488
4852,2021,50,13,13,0.026,495508,302441
4853,2021,51,13,44,0.078,565292,300919
4854,2021,52,13,5,0.029,171042,100716
4855,2021,53,13,9,0.029,305933,159714
4856,2021,54,13,44,0.060,732486,384639
4857,2021,55,13,6,0.033,181919,100190
4858,2021,56,13,23,0.030,768687,481682
4859,2021,57,13,41,0.039,1049942,531542
4860,2021,58,13,11,0.054,202417,141381
4861,2021,59,13,281,0.108,2611293,1251657
4862,2021,60,13,75,0.090,828838,382118
4863,2021,61,13,6,0.022,276973,165115
4864,2021,62,13,67,0.046,1461441,727951
4865,2021,63,13,34,0.051,662285,397923
4866,2021,64,13,20,0.029,693027,421756
4867,2021,65,13,3,0.013,230956,165621
4868,2021,66,13,52,0.107,487307,362350
4869,2021,67,13,64,0.056,1152662,581630
4870,2021,68,13,37,0.048,767083,389445
4871,2021,69,13,337,0.178,1893692,964037
4872,2021,70,13,9,0.038,234296,129449
4873,2021,71,13,16,0.029,549288,314053
4874,2021,72,13,48,0.085,566058,296419
4875,2021,73,13,17,0.038,442468,358886
4876,2021,74,13,41,0.049,841482,540705
4877,2021,75,13,535,0.251,2133111,1396753
4878,2021,76,13,119,0.095,1255918,657851
4879,2021,77,13,181,0.126,1438100,641376
4880,2021,78,13,95,0.065,1456365,661312
4881,2021,79,13,18,0.048,374587,197430
4882,2021,80,13,37,0.065,566252,307149
4883,2021,81,13,13,0.033,393572,218036
4884,2021,82,13,12,0.046,263377,135891
4885,2021,83,13,81,0.074,1095337,743682
4886,2021,84,13,56,0.099,564566,314424
4887,2021,85,13,21,0.030,699459,441153
4888,2021,86,13,26,0.059,439385,245247
4889,2021,87,13,27,0.073,371691,222826
4890,2021,88,13,9,0.025,360673,215468
4891,2021,89,13,23,0.069,333385,198598
4892,2021,90,13,6,0.043,139654,73620
4893,2021,91,13,168,0.128,1313768,587710
4894,2021,92,13,156,0.095,1635291,824372
4895,2021,93,13,478,0.286,1668670,705282
4896,2021,94,13,239,0.169,1415367,662168
4897,2021,95,13,221,0.176,1256607,529926
4898,2022,01,13,34,0.051,671289,329783
4899,2022,02,13,26,0.049,525558,268381
4900,2022,03,13,14,0.042,334715,209666
4901,2022,04,13,9,0.054,167179,131551
4902,2022,05,13,2,0.014,141677,139877
4903,2022,06,13,124,0.111,1114579,788916
4904,2022,07,13,18,0.054,333229,209963
4905,2022,08,13,5,0.019,267204,143973
4906,2022,09,13,6,0.039,155339,111352
4907,2022,10,13,21,0.068,311076,167657
4908,2022,11,13,24,0.064,377773,268987
4909,2022,12,13,7,0.025,279736,184954
4910,2022,13,13,608,0.294,2069811,1066675
4911,2022,14,13,35,0.050,704605,429997
4912,2022,15,13,3,0.021,144399,102634
4913,2022,16,13,16,0.046,351603,200757
4914,2022,17,13,37,0.055,668160,451118
4915,2022,18,13,10,0.033,299496,179274
4916,2022,19,13,6,0.025,240120,156356
4917,2022,21,13,43,0.080,537577,297329
4918,2022,22,13,26,0.043,609598,376517
4919,2022,23,13,1,0.009,115529,89016
4920,2022,24,13,13,0.031,416325,264136
4921,2022,25,13,44,0.080,548662,288184
4922,2022,26,13,50,0.096,521432,282419
4923,2022,27,13,24,0.040,601305,300922
4924,2022,28,13,16,0.037,432950,219670
4925,2022,29,13,49,0.053,927912,556255
4926,2022,2A,13,6,0.036,166045,124954
4927,2022,2B,13,8,0.043,185231,136722
4928,2022,30,13,73,0.096,764010,441086
4929,2022,31,13,158,0.108,1456261,769604
4930,2022,32,13,2,0.010,192649,112806
4931,2022,33,13,185,0.110,1674980,913452
4932,2022,34,13,148,0.122,1217331,760879
4933,2022,35,13,81,0.073,1109232,575321
4934,2022,36,13,4,0.018,216809,139055
4935,2022,37,13,62,0.101,616326,333159
4936,2022,38,13,140,0.108,1291380,673024
4937,2022,39,13,4,0.015,258405,151865
4938,2022,40,13,8,0.019,428427,270194
4939,2022,41,13,16,0.049,328953,186408
4940,2022,42,13,63,0.082,772041,405452
4941,2022,43,13,7,0.031,228161,145236
4942,2022,44,13,204,0.138,1473156,787187
4943,2022,45,13,54,0.079,687063,353544
4944,2022,46,13,4,0.023,175620,120797
4945,2022,47,13,5,0.015,332226,189189
4946,2022,48,13,1,0.013,76503,62006
4947,2022,49,13,32,0.039,828151,406488
4948,2022,50,13,10,0.020,496815,302441
4949,2022,51,13,47,0.083,564107,300919
4950,2022,52,13,2,0.012,169865,100716
4951,2022,53,13,7,0.023,305437,159714
4952,2022,54,13,46,0.063,732898,384639
4953,2022,55,13,7,0.039,180745,100190
4954,2022,56,13,21,0.027,776103,481682
4955,2022,57,13,51,0.049,1050721,531542
4956,2022,58,13,4,0.020,202299,141381
4957,2022,59,13,308,0.118,2616909,1251657
4958,2022,60,13,59,0.071,830725,382118
4959,2022,61,13,3,0.011,276144,165115
4960,2022,62,13,66,0.045,1460184,727951
4961,2022,63,13,50,0.075,664385,397923
4962,2022,64,13,14,0.020,699473,421756
4963,2022,65,13,9,0.039,231453,165621
4964,2022,66,13,51,0.103,492964,362350
4965,2022,67,13,77,0.067,1156963,581630
4966,2022,68,13,35,0.046,767800,389445
4967,2022,69,13,356,0.187,1907982,964037
4968,2022,70,13,5,0.021,233920,129449
4969,2022,71,13,23,0.042,549136,314053
